קוד דגם,צבע,מידה,ברקוד
AR006491700,700,75,3468336969038
AR006491700,700,80,3468336968086
AR006491700,700,85,3468336967577
AR006491700,700,90,3468336966747
AR006491700,700,95,3468336969021
AR006491820,820,100,3468336966600
AR006491820,820,105,3468336968901
AR006491820,820,110,3468336967935
AR006491820,820,75,3468336968307
AR006491820,820,80,3468336967355
AR006491820,820,85,3468336966976
AR006491820,820,90,3468336968819
AR006491820,820,95,3468336968291
AR006494309,309,10-11,3468337782933
AR006494309,309,12-13,3468337782940
AR006494309,309,14-15,3468337782957
AR006494309,309,6-7,3468337782964
AR006494309,309,8-9,3468337782971
AR006494400,400,10-11,3468336966570
AR006494400,400,12-13,3468336967584
AR006494400,400,14-15,3468336968666
AR006494400,400,6-7,3468336968390
AR006494400,400,8-9,3468336968413
AR006494500,500,10-11,3468336967560
AR006494500,500,12-13,3468336968642
AR006494500,500,14-15,3468336966969
AR006494500,500,6-7,3468336966679
AR006494500,500,8-9,3468336966716
AR006494700,700,10-11,3468336966952
AR006494700,700,12-13,3468336967881
AR006494700,700,14-15,3468336969007
AR006494700,700,6-7,3468336968734
AR006494700,700,8-9,3468336968758
AR006494820,820,10-11,3468336969014
AR006494820,820,12-13,3468336967270
AR006494820,820,14-15,3468336968284
AR006494820,820,6-7,3468336968017
AR006494820,820,8-9,3468336968031
AR006494880,880,10-11,3468337972594
AR006494880,880,12-13,3468337972600
AR006494880,880,14-15,3468337972617
AR006494880,880,6-7,3468337972624
AR006494880,880,8-9,3468337972631
AR006494990,990,10-11,3468337972648
AR006494990,990,12-13,3468337972655
AR006494990,990,14-15,3468337972662
AR006494990,990,6-7,3468337972679
AR006494990,990,8-9,3468337972686
AR006496507,507,10-11,3468337783039
AR006496507,507,12-13,3468337783046
AR006496507,507,14-15,3468337783053
AR006496507,507,6-7,3468337783060
AR006496507,507,8-9,3468337783077
AR006496704,704,10-11,3468337972693
AR006496704,704,12-13,3468337972709
AR006496704,704,14-15,3468337972716
AR006496704,704,6-7,3468337972723
AR006496704,704,8-9,3468337972730
AR006501307,307,10-11,3468337783138
AR006501307,307,12-13,3468337783145
AR006501307,307,14-15,3468337783152
AR006501307,307,6-7,3468337783169
AR006501307,307,8-9,3468337783176
AR006501400,400,10-11,3468336966334
AR006501400,400,12-13,3468336967348
AR006501400,400,14-15,3468336968451
AR006501400,400,6-7,3468336968581
AR006501400,400,8-9,3468336968611
AR006501500,500,10-11,3468336967331
AR006501500,500,12-13,3468336968444
AR006501500,500,14-15,3468336966730
AR006501500,500,6-7,3468336966839
AR006501500,500,8-9,3468336966846
AR006501602,602,10-11,3468337972747
AR006501602,602,12-13,3468337972754
AR006501602,602,14-15,3468337972761
AR006501602,602,6-7,3468337972778
AR006501602,602,8-9,3468337972785
AR006501607,607,10-11,3468337972792
AR006501607,607,12-13,3468337972808
AR006501607,607,14-15,3468337972815
AR006501607,607,6-7,3468337972822
AR006501607,607,8-9,3468337972839
AR006501700,700,10-11,3468336966723
AR006501700,700,12-13,3468336967621
AR006501700,700,14-15,3468336968772
AR006501700,700,6-7,3468336968895
AR006501700,700,8-9,3468336968949
AR006501802,802,10-11,3468337783183
AR006501802,802,12-13,3468337783190
AR006501802,802,14-15,3468337783206
AR006501802,802,6-7,3468337783213
AR006501802,802,8-9,3468337783220
AR006503307,307,10-11,3468337783282
AR006503307,307,12-13,3468337783299
AR006503307,307,14-15,3468337783305
AR006503307,307,6-7,3468337783312
AR006503307,307,8-9,3468337783329
AR006503400,400,10-11,3468336967638
AR006503400,400,12-13,3468336968789
AR006503400,400,14-15,3468336967119
AR006503400,400,6-7,3468336966433
AR006503400,400,8-9,3468336966488
AR006503500,500,10-11,3468336968765
AR006503500,500,12-13,3468336967089
AR006503500,500,14-15,3468336968062
AR006503500,500,6-7,3468336967447
AR006503500,500,8-9,3468336967492
AR006503602,602,10-11,3468337972846
AR006503602,602,12-13,3468337972853
AR006503602,602,14-15,3468337972860
AR006503602,602,6-7,3468337972877
AR006503602,602,8-9,3468337972884
AR006503607,607,10-11,3468337972891
AR006503607,607,12-13,3468337972907
AR006503607,607,14-15,3468337972914
AR006503607,607,6-7,3468337972921
AR006503607,607,8-9,3468337972938
AR006503700,700,10-11,3468336968024
AR006503700,700,12-13,3468336966303
AR006503700,700,14-15,3468336967317
AR006503700,700,6-7,3468336966761
AR006503700,700,8-9,3468336966822
AR006503802,802,10-11,3468337783336
AR006503802,802,12-13,3468337783343
AR006503802,802,14-15,3468337783350
AR006503802,802,6-7,3468337783367
AR006503802,802,8-9,3468337783374
AR006522222,222,38,3468337972945
AR006522222,222,40,3468337972952
AR006522222,222,42,3468337972969
AR006522222,222,44,3468337972976
AR006522222,222,46,3468337972983
AR006522222,222,48,3468337972990
AR006522222,222,50,3468337973003
AR006522222,222,52,3468337973010
AR006522501,501,38,3468337150404
AR006522501,501,40,3468337150343
AR006522501,501,42,3468337147916
AR006522501,501,44,3468337151043
AR006522501,501,46,3468337148630
AR006522501,501,48,3468337146230
AR006522501,501,50,3468337146209
AR006522501,501,52,3468337149323
AR006522520,520,38,3468337973027
AR006522520,520,40,3468337973034
AR006522520,520,42,3468337973041
AR006522520,520,44,3468337973058
AR006522520,520,46,3468337973065
AR006522520,520,48,3468337973072
AR006522520,520,50,3468337973089
AR006522520,520,52,3468337973096
AR006522677,677,38,3468337973102
AR006522677,677,40,3468337973119
AR006522677,677,42,3468337973126
AR006522677,677,44,3468337973133
AR006522677,677,46,3468337973140
AR006522677,677,48,3468337973157
AR006522677,677,50,3468337973164
AR006522677,677,52,3468337973171
AR006523222,222,38,3468337973188
AR006523222,222,40,3468337973195
AR006523222,222,42,3468337973201
AR006523222,222,44,3468337973218
AR006523222,222,46,3468337973225
AR006523222,222,48,3468337973232
AR006523222,222,50,3468337973249
AR006523222,222,52,3468337973256
AR006523501,501,38,3468337148845
AR006523501,501,40,3468337148791
AR006523501,501,42,3468337146377
AR006523501,501,44,3468337149538
AR006523501,501,46,3468337147107
AR006523501,501,48,3468337150206
AR006523501,501,50,3468337150176
AR006523501,501,52,3468337147732
AR006523520,520,38,3468337973263
AR006523520,520,40,3468337973270
AR006523520,520,42,3468337973287
AR006523520,520,44,3468337973294
AR006523520,520,46,3468337973300
AR006523520,520,48,3468337973317
AR006523520,520,50,3468337973324
AR006523520,520,52,3468337973331
AR006523677,677,38,3468337973348
AR006523677,677,40,3468337973355
AR006523677,677,42,3468337973362
AR006523677,677,44,3468337973379
AR006523677,677,46,3468337973386
AR006523677,677,48,3468337973393
AR006523677,677,50,3468337973409
AR006523677,677,52,3468337973416
AR006525501,501,36,3468337154099
AR006525501,501,38,3468337157724
AR006525501,501,40,3468337157663
AR006525501,501,42,3468337154761
AR006525501,501,44,3468337151975
AR006525501,501,46,3468337155676
AR006525501,501,48,3468337152835
AR006525501,501,50,3468337152811
AR006525501,501,52,3468337156406
AR006525520,520,36,3468339194437
AR006525520,520,38,3468339194444
AR006525520,520,40,3468339194451
AR006525520,520,42,3468339194468
AR006525520,520,44,3468339194475
AR006525520,520,46,3468339194482
AR006525520,520,48,3468339194499
AR006525520,520,50,3468339194505
AR006525520,520,52,3468339194512
AR006525799,799,36,3468339194529
AR006525799,799,38,3468339194536
AR006525799,799,40,3468339194543
AR006525799,799,42,3468339194550
AR006525799,799,44,3468339194567
AR006525799,799,46,3468339194574
AR006525799,799,48,3468339194581
AR006525799,799,50,3468339194598
AR006525799,799,52,3468339194604
AR006526501,501,38,3468337155843
AR006526501,501,40,3468337155799
AR006526501,501,42,3468337153023
AR006526501,501,44,3468337156666
AR006526501,501,46,3468337153870
AR006526501,501,48,3468337157557
AR006526501,501,50,3468337157465
AR006526501,501,52,3468337154594
AR006526901,901,38,3468337973423
AR006526901,901,40,3468337973430
AR006526901,901,42,3468337973447
AR006526901,901,44,3468337973454
AR006526901,901,46,3468337973461
AR006526901,901,48,3468337973478
AR006526901,901,50,3468337973485
AR006526901,901,52,3468337973492
AR006527501,501,38,3468337154129
AR006527501,501,40,3468337154051
AR006527501,501,42,3468337157700
AR006527501,501,44,3468337154822
AR006527501,501,46,3468337152002
AR006527501,501,48,3468337155683
AR006527501,501,50,3468337155638
AR006527501,501,52,3468337152828
AR006527901,901,38,3468337973508
AR006527901,901,40,3468337973515
AR006527901,901,42,3468337973522
AR006527901,901,44,3468337973539
AR006527901,901,46,3468337973546
AR006527901,901,48,3468337973553
AR006527901,901,50,3468337973560
AR006527901,901,52,3468337973577
AR006658200,200,36,3468337973584
AR006658200,200,38,3468337973591
AR006658200,200,40,3468337973607
AR006658200,200,42,3468337973614
AR006658200,200,44,3468337973621
AR006658200,200,46,3468337973638
AR006658200,200,48,3468337973645
AR006658500,500,36,3468336999547
AR006658500,500,38,3468337055167
AR006658500,500,40,3468337055037
AR006658500,500,42,3468337050759
AR006658500,500,44,3468337056393
AR006658500,500,46,3468337052012
AR006658500,500,48,3468337057703
AR006832100,100,TU,3468337081845
AR006834140,140,TU,3468337524595
AR006870103,103,TU,3468337705802
AR006870120,120,TU,3468337081814
AR006870130,130,TU,3468337082354
AR006870140,140,TU,3468337191933
AR006870150,150,TU,3468337316817
AR006870170,170,TU,3468337548614
AR006870190,190,TU,3468337876953
AR006871120,120,TU,3468337081630
AR006871130,130,TU,3468337082170
AR006871140,140,TU,3468337191735
AR006875100,100,36,3468337085119
AR006875100,100,37,3468337085300
AR006875100,100,38,3468337085430
AR006875100,100,39,3468337084945
AR006875100,100,40,3468337085355
AR006875100,100,41,3468337084815
AR006875100,100,42,3468337085034
AR006875100,100,43,3468337085249
AR006875100,100,44,3468337085393
AR006875100,100,45,3468337084884
AR006875100,100,46,3468337085096
AR006875101,101,36,3468337085102
AR006875101,101,37,3468337085294
AR006875101,101,38,3468337085423
AR006875101,101,39,3468337084938
AR006875101,101,40,3468337085348
AR006875101,101,41,3468337084808
AR006875101,101,42,3468337085027
AR006875101,101,43,3468337085232
AR006875101,101,44,3468337085386
AR006875101,101,45,3468337084877
AR006875101,101,46,3468337085072
AR006875102,102,36,3468337085089
AR006875102,102,37,3468337085287
AR006875102,102,38,3468337085416
AR006875102,102,39,3468337084921
AR006875102,102,40,3468337085331
AR006875102,102,41,3468337084792
AR006875102,102,42,3468337085010
AR006875102,102,43,3468337085225
AR006875102,102,44,3468337085379
AR006875102,102,45,3468337084853
AR006875102,102,46,3468337085058
AR006875103,103,36,3468337085065
AR006875103,103,37,3468337085263
AR006875103,103,38,3468337085409
AR006875103,103,39,3468337084907
AR006875103,103,40,3468337085324
AR006875103,103,41,3468337084761
AR006875103,103,42,3468337085003
AR006875103,103,43,3468337085201
AR006875103,103,44,3468337085362
AR006875103,103,45,3468337084839
AR006875103,103,46,3468337085041
AR006985100,100,36-37,3468337102755
AR006985100,100,38-39,3468337102748
AR006985100,100,40-41,3468337102731
AR006985100,100,42-43,3468337102724
AR006985100,100,44-45,3468337102717
AR006985100,100,46-47,3468337102700
AR006985130,130,36-37,3468337524625
AR006985130,130,38-39,3468337524632
AR006985130,130,40-41,3468337524649
AR006985130,130,42-43,3468337524656
AR006985130,130,44-45,3468337524663
AR006985130,130,46-47,3468337524670
AR007085140,140,L,3468339122690
AR007085140,140,M,3468339122706
AR007085140,140,S,3468339122713
AR007085140,140,XL,3468339122720
AR007085140,140,XS,3468339122737
AR007085340,340,L,3468339122744
AR007085340,340,M,3468339122751
AR007085340,340,S,3468339122768
AR007085340,340,XL,3468339122775
AR007085340,340,XS,3468339122782
AR007085510,510,L,3468339122799
AR007085510,510,M,3468339122805
AR007085510,510,S,3468339122812
AR007085510,510,XL,3468339122829
AR007085510,510,XS,3468339122836
AR007085710,710,L,3468339122843
AR007085710,710,M,3468339122850
AR007085710,710,S,3468339122867
AR007085710,710,XL,3468339122874
AR007085710,710,XS,3468339122881
AR007085860,860,L,3468339122898
AR007085860,860,M,3468339122904
AR007085860,860,S,3468339122911
AR007085860,860,XL,3468339122928
AR007085860,860,XS,3468339122935
AR007365340,340,L,3468337973980
AR007365340,340,M,3468337973997
AR007365340,340,S,3468337974000
AR007365340,340,XL,3468337974017
AR007365340,340,XS,3468337974024
AR007365510,510,L,3468337974031
AR007365510,510,M,3468337974048
AR007365510,510,S,3468337974055
AR007365510,510,XL,3468337974062
AR007365510,510,XS,3468337974079
AR007365710,710,L,3468337974086
AR007365710,710,M,3468337974093
AR007365710,710,S,3468337974109
AR007365710,710,XL,3468337974116
AR007365710,710,XS,3468337974123
AR007365800,800,L,3468337974130
AR007365800,800,M,3468337974147
AR007365800,800,S,3468337974154
AR007365800,800,XL,3468337974161
AR007365800,800,XS,3468337974178
AR008139290,290,38,3468337974390
AR008139290,290,40,3468337974406
AR008139290,290,42,3468337974413
AR008139290,290,44,3468337974420
AR008139290,290,46,3468337974437
AR008139290,290,48,3468337974444
AR008139290,290,50,3468337974451
AR008139290,290,52,3468337974468
AR008139500,500,38,3468337404149
AR008139500,500,40,3468337404156
AR008139500,500,42,3468337404163
AR008139500,500,44,3468337404170
AR008139500,500,46,3468337404187
AR008139500,500,48,3468337404194
AR008139500,500,50,3468337404200
AR008139500,500,52,3468337404217
AR008139720,720,38,3468337974475
AR008139720,720,40,3468337974482
AR008139720,720,42,3468337974499
AR008139720,720,44,3468337974505
AR008139720,720,46,3468337974512
AR008139720,720,48,3468337974529
AR008139720,720,50,3468337974536
AR008139720,720,52,3468337974543
AR008140290,290,38,3468337974550
AR008140290,290,40,3468337974567
AR008140290,290,42,3468337974574
AR008140290,290,44,3468337974581
AR008140290,290,46,3468337974598
AR008140290,290,48,3468337974604
AR008140290,290,50,3468337974611
AR008140290,290,52,3468337974628
AR008140500,500,38,3468337404385
AR008140500,500,40,3468337404392
AR008140500,500,42,3468337404408
AR008140500,500,44,3468337404415
AR008140500,500,46,3468337404422
AR008140500,500,48,3468337404439
AR008140500,500,50,3468337404446
AR008140500,500,52,3468337404453
AR008140720,720,38,3468337974635
AR008140720,720,40,3468337974642
AR008140720,720,42,3468337974659
AR008140720,720,44,3468337974666
AR008140720,720,46,3468337974673
AR008140720,720,48,3468337974680
AR008140720,720,50,3468337974697
AR008140720,720,52,3468337974703
AR008537200,200,TU,3468337430735
AR008537201,201,TU,3468337430742
AR008538205,205,TU,3468337430759
AR008538207,207,TU,3468337430766
AR008538210,210,TU,3468337430773
AR008538211,211,TU,3468337430780
AR008540201,201,TU,3468337827016
AR008540302,302,TU,3468337827030
AR008540400,400,TU,3468337430827
AR008540500,500,TU,3468337430834
AR008541100,100,TU,3468337430841
AR008541200,200,TU,3468337430858
AR008541300,300,TU,3468337828525
AR008868505,505,38,3468337741886
AR008868505,505,40,3468337741893
AR008868505,505,42,3468337741909
AR008868505,505,44,3468337741916
AR008868505,505,46,3468337741923
AR008868505,505,48,3468337741930
AR008868505,505,50,3468337741947
AR008868605,605,38,3468337974710
AR008868605,605,40,3468337974727
AR008868605,605,42,3468337974734
AR008868605,605,44,3468337974741
AR008868605,605,46,3468337974758
AR008868605,605,48,3468337974765
AR008868605,605,50,3468337974772
AR008868700,700,38,3468337533504
AR008868700,700,40,3468337533511
AR008868700,700,42,3468337533528
AR008868700,700,44,3468337533535
AR008868700,700,46,3468337533542
AR008868700,700,48,3468337533559
AR008868700,700,50,3468337533566
AR008886155,155,100,3468337974789
AR008886155,155,105,3468337974796
AR008886155,155,110,3468337974802
AR008886155,155,75,3468337974819
AR008886155,155,80,3468337974826
AR008886155,155,85,3468337974833
AR008886155,155,90,3468337974840
AR008886155,155,95,3468337974857
AR008886665,665,100,3468337974864
AR008886665,665,105,3468337974871
AR008886665,665,110,3468337974888
AR008886665,665,75,3468337974895
AR008886665,665,80,3468337974901
AR008886665,665,85,3468337974918
AR008886665,665,90,3468337974925
AR008886665,665,95,3468337974932
AR008886788,788,100,3468337974949
AR008886788,788,105,3468337974956
AR008886788,788,110,3468337974963
AR008886788,788,75,3468337974970
AR008886788,788,80,3468337974987
AR008886788,788,85,3468337974994
AR008886788,788,90,3468337975007
AR008886788,788,95,3468337975014
AR008886850,850,100,3468337975021
AR008886850,850,105,3468337975038
AR008886850,850,110,3468337975045
AR008886850,850,75,3468337975052
AR008886850,850,80,3468337975069
AR008886850,850,85,3468337975076
AR008886850,850,90,3468337975083
AR008886850,850,95,3468337975090
AR009019510,510,L,3468337550334
AR009019510,510,M,3468337550341
AR009019510,510,S,3468337550358
AR009019510,510,XL,3468337550365
AR009019510,510,XS,3468337550372
AR009019510,510,XXL,3468337550389
AR009019660,660,L,3468337550396
AR009019660,660,M,3468337550402
AR009019660,660,S,3468337550419
AR009019660,660,XL,3468337550426
AR009019660,660,XS,3468337550433
