"מק""ט",תאור,ברקוד,תאור לועזי,סטטוס,טיפוס,לטיפול,יח' קניה/מכירה,משפחת מוצר/קוד מיון,תאור משפחה,פריט מרכז?,ספק מועדף,שם ספק,סרגל מידות,שם סרגל מידות,מחיר מקור לצרכן,מטבע המחירון,מחיר קניה,מטבע קניה,"מחיר בסיס כולל מע""מ",מחיר במחירון POS,"מחיר כולל מע""מ POS",פריט מקביל,מותג11,תאור פרמטר 11 למוצר,דיויזן12,תאור פרמטר 12 למוצר,מגדר13,תאור פרמטר 13 למוצר,עונה/שנה14,תאור פרמטר 14 למוצר,עונה15,תאור פרמטר 15 למוצר,ספורט ענף17,במחסן מחלקה19,קוד מיון אליטל,צבע,תאור צבע,סטטוס בפריוריטי
AR012433500,M ARENA BYWAYX II L-SHORT,AR012433500,M ARENA BYWAYX II L-SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012433500,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012433610,M ARENA BYWAYX II L-SHORT,AR012433610,M ARENA BYWAYX II L-SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012433610,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,610,TEAM GREEN,חדש
AR012433640,M ARENA BYWAYX II L-SHORT,AR012433640,M ARENA BYWAYX II L-SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012433640,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,640,LIMEADE,חדש
AR012433690,M ARENA BYWAYX II L-SHORT,AR012433690,M ARENA BYWAYX II L-SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012433690,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,690,ASH GREEN,חדש
AR012433700,M ARENA BYWAYX II L-SHORT,AR012433700,M ARENA BYWAYX II L-SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012433700,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY,חדש
AR012433800,M ARENA BYWAYX II L-SHORT,AR012433800,M ARENA BYWAYX II L-SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012433800,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,800,TURQUOISE,חדש
AR012433810,M ARENA BYWAYX II L-SHORT,AR012433810,M ARENA BYWAYX II L-SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012433810,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,810,ROYAL,חדש
AR012433820,M ARENA BYWAYX II L-SHORT,AR012433820,M ARENA BYWAYX II L-SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012433820,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,820,STEEL BLUE,חדש
AR012434500,PARKA ROBE SOLID,AR012434500,PARKA ROBE SOLID,פעיל,R,revital_m,יח',00616,ביגוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,669,שח,33.57,EUR,789.42,566.95,669,012434500,40029,ארנה,12,ביגוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012434700,PARKA ROBE SOLID,AR012434700,PARKA ROBE SOLID,פעיל,R,revital_m,יח',00616,ביגוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,669,שח,33.57,EUR,789.42,566.95,669,012434700,40029,ארנה,12,ביגוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY,חדש
AR012441430,M GARMENT DYE T-SHIRT,AR012441430,M GARMENT DYE T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012441430,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,430,INDIAN RED,חדש
AR012441500,M GARMENT DYE T-SHIRT,AR012441500,M GARMENT DYE T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012441500,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012441600,M GARMENT DYE T-SHIRT,AR012441600,M GARMENT DYE T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012441600,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,600,SAGE,חדש
AR012442430,M GARMENT DYE BERMUDA,AR012442430,M GARMENT DYE BERMUDA,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,319,שח,16.02,EUR,376.42,270.34,319,012442430,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,430,INDIAN RED,חדש
AR012442500,M GARMENT DYE BERMUDA,AR012442500,M GARMENT DYE BERMUDA,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,319,שח,16.02,EUR,376.42,270.34,319,012442500,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012442600,M GARMENT DYE BERMUDA,AR012442600,M GARMENT DYE BERMUDA,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,319,שח,16.02,EUR,376.42,270.34,319,012442600,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,600,SAGE,חדש
AR012443250,M ARENA EVOLUTION WALKING BERMUDA,AR012443250,M ARENA EVOLUTION WALKING BERMUDA,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,299,שח,14.95,EUR,352.82,253.39,299,012443250,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,250,CAROB,חדש
AR012443600,M ARENA EVOLUTION WALKING BERMUDA,AR012443600,M ARENA EVOLUTION WALKING BERMUDA,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,299,שח,14.95,EUR,352.82,253.39,299,012443600,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,600,SAGE,חדש
AR012444110,M ARENA SIDE TAPES HOODIE,AR012444110,M ARENA SIDE TAPES HOODIE,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,359,שח,18.16,EUR,423.62,304.24,359,012444110,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,110,GLASS WHITE,חדש
AR012444200,M ARENA SIDE TAPES HOODIE,AR012444200,M ARENA SIDE TAPES HOODIE,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,359,שח,18.16,EUR,423.62,304.24,359,012444200,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,DOVE,חדש
AR012445500,W ARENA EVOLUTION SHORT,AR012445500,W ARENA EVOLUTION SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,189,שח,9.609999999999999,EUR,223.02,160.17,189,012445500,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012445600,W ARENA EVOLUTION SHORT,AR012445600,W ARENA EVOLUTION SHORT,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,189,שח,9.609999999999999,EUR,223.02,160.17,189,012445600,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,600,SAGE,חדש
AR012446500,W ARENA EVOLUTION CARGO PANT,AR012446500,W ARENA EVOLUTION CARGO PANT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012446500,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012450560,W ARENA SWIMSUIT SILVIA 2 CROSS BACK,AR012450560,W ARENA SWIMSUIT SILVIA 2 CROSS BACK,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,339,שח,16.79,EUR,400.02,287.29,339,012450560,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,560,BLACK-GREEN BLUE,חדש
AR012450910,W ARENA SWIMSUIT SILVIA 2 CROSS BACK,AR012450910,W ARENA SWIMSUIT SILVIA 2 CROSS BACK,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,339,שח,16.79,EUR,400.02,287.29,339,012450910,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,910,SANGRIA-WHITE,חדש
AR012456555,W ARENA BOLD LINES SWIMSUIT SWIM PRO LB,AR012456555,W ARENA BOLD LINES SWIMSUIT SWIM PRO LB,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,219,שח,11.19,EUR,258.42,185.59,219,012456555,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,555,BLACK-ASPHALT-BLACK,חדש
AR012456659,W ARENA BOLD LINES SWIMSUIT SWIM PRO LB,AR012456659,W ARENA BOLD LINES SWIMSUIT SWIM PRO LB,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,219,שח,11.19,EUR,258.42,185.59,219,012456659,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,659,DARK HAZEL GREEN-BLACK-PINK,חדש
AR012456788,W ARENA BOLD LINES SWIMSUIT SWIM PRO LB,AR012456788,W ARENA BOLD LINES SWIMSUIT SWIM PRO LB,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,219,שח,11.19,EUR,258.42,185.59,219,012456788,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,788,NAVY-NEON BLUE-TURQUOISE,חדש
AR012489160,W ARENA LOGOTYPE CUTOUT SWIMSUIT,AR012489160,W ARENA LOGOTYPE CUTOUT SWIMSUIT,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012489160,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,160,WHITE-LIMEADE,חדש
AR012489310,W ARENA LOGOTYPE CUTOUT SWIMSUIT,AR012489310,W ARENA LOGOTYPE CUTOUT SWIMSUIT,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012489310,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,310,PESCA-WHITE,חדש
AR012489510,W ARENA LOGOTYPE CUTOUT SWIMSUIT,AR012489510,W ARENA LOGOTYPE CUTOUT SWIMSUIT,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012489510,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,510,BLACK-WHITE,חדש
AR012490160,W ARENA LOGOTYPE BIKINI BRASSIERE,AR012490160,W ARENA LOGOTYPE BIKINI BRASSIERE,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012490160,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,160,WHITE-LIMEADE,חדש
AR012490310,W ARENA LOGOTYPE BIKINI BRASSIERE,AR012490310,W ARENA LOGOTYPE BIKINI BRASSIERE,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012490310,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,310,PESCA-WHITE,חדש
AR012490510,W ARENA LOGOTYPE BIKINI BRASSIERE,AR012490510,W ARENA LOGOTYPE BIKINI BRASSIERE,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,259,שח,12.82,EUR,305.62,219.49,259,012490510,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,510,BLACK-WHITE,חדש
AR012491700,ARENA VELOUR TOWEL,AR012491700,ARENA VELOUR TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,219,שח,11.19,EUR,258.42,185.59,219,012491700,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY MULTI,חדש
AR012494300,ARENA SUNSET TOWEL,AR012494300,ARENA SUNSET TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,199,שח,10.07,EUR,234.82,168.64,199,012494300,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,300,SUNSET,חדש
AR012495710,ARENA SWIMMER TOWEL,AR012495710,ARENA SWIMMER TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,199,שח,10.07,EUR,234.82,168.64,199,012495710,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,710,SWIMMER,חדש
AR012496510,ARENA HEDGE TOWEL,AR012496510,ARENA HEDGE TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,199,שח,10.07,EUR,234.82,168.64,199,012496510,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,510,HEDGE,חדש
AR012497340,ARENA TROPIC TOWEL,AR012497340,ARENA TROPIC TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,199,שח,10.07,EUR,234.82,168.64,199,012497340,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,340,TROPIC,חדש
AR012498100,M ARENA EVOLUTION POCKET T-SHIRT,AR012498100,M ARENA EVOLUTION POCKET T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,189,שח,9.609999999999999,EUR,223.02,160.17,189,012498100,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012498500,M ARENA EVOLUTION POCKET T-SHIRT,AR012498500,M ARENA EVOLUTION POCKET T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,189,שח,9.609999999999999,EUR,223.02,160.17,189,012498500,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012500100,M ARENA EVOLUTION POLOSHIRT WITH POCKET,AR012500100,M ARENA EVOLUTION POLOSHIRT WITH POCKET,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,339,שח,17.09,EUR,400.02,287.29,339,012500100,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012500500,M ARENA EVOLUTION POLOSHIRT WITH POCKET,AR012500500,M ARENA EVOLUTION POLOSHIRT WITH POCKET,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,339,שח,17.09,EUR,400.02,287.29,339,012500500,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012501100,M ARENA MULTI PALM POCKET T-SHIRT,AR012501100,M ARENA MULTI PALM POCKET T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,169,שח,8.550000000000001,EUR,199.42,143.22,169,012501100,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012503500,M ARENA HEDGE POCKET T-SHIRT,AR012503500,M ARENA HEDGE POCKET T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,169,שח,8.550000000000001,EUR,199.42,143.22,169,012503500,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012504100,M ARENA FLOW WITH THE SEA T-SHIRT,AR012504100,M ARENA FLOW WITH THE SEA T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012504100,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012505700,M ARENA LIFE IS GOOD T-SHIRT,AR012505700,M ARENA LIFE IS GOOD T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012505700,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY,חדש
AR012506100,M ARENA SWIM SURF REPEAT T-SHIRT,AR012506100,M ARENA SWIM SURF REPEAT T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012506100,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012507500,M ARENA PALM T-SHIRT,AR012507500,M ARENA PALM T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012507500,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012508100,M ARENA SEA SAND WAVES T-SHIRT,AR012508100,M ARENA SEA SAND WAVES T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012508100,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012509700,M ARENA SWIMMERS T-SHIRT,AR012509700,M ARENA SWIMMERS T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012509700,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY,חדש
AR012510100,W ARENA RIB TOP,AR012510100,W ARENA RIB TOP,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,169,שח,8.550000000000001,EUR,199.42,143.22,169,012510100,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012510500,W ARENA RIB TOP,AR012510500,W ARENA RIB TOP,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,169,שח,8.550000000000001,EUR,199.42,143.22,169,012510500,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012515100,W ARENA TROPIC T-SHIRT,AR012515100,W ARENA TROPIC T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012515100,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012516500,W ARENA HEDGE T-SHIRT,AR012516500,W ARENA HEDGE T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012516500,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012517100,W ARENA LEOPARD T-SHIRT,AR012517100,W ARENA LEOPARD T-SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012517100,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012520500,W ARENA SLEEVELESS TOP HEDGE LOGO,AR012520500,W ARENA SLEEVELESS TOP HEDGE LOGO,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,129,שח,6.41,EUR,152.22,109.32,129,012520500,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR012521100,W ARENA SLEEVELESS TOP IRIS LOGO,AR012521100,W ARENA SLEEVELESS TOP IRIS LOGO,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012521100,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE,חדש
AR012522660,ARENA LOGOTYPE JACQUARD TOWEL NEW,AR012522660,ARENA LOGOTYPE JACQUARD TOWEL NEW,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,199,שח,10.07,EUR,234.82,168.64,199,012522660,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,660,MOSS-LIMEADE,חדש
AR012522870,ARENA LOGOTYPE JACQUARD TOWEL NEW,AR012522870,ARENA LOGOTYPE JACQUARD TOWEL NEW,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,199,שח,10.07,EUR,234.82,168.64,199,012522870,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,870,TURQUOISE-NAVY,חדש
AR012523100,W ARENA S/S SWIM SHIRT,AR012523100,W ARENA S/S SWIM SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012523100,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,WHITE-WATER,חדש
AR012523190,W ARENA S/S SWIM SHIRT,AR012523190,W ARENA S/S SWIM SHIRT,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,74,ארנה,149,שח,7.48,EUR,175.82,126.27,149,012523190,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,190,WHITE-FREAK ROSE,חדש
